timestamp,equity,cash,unrealized_pnl,realized_pnl,margin_used,drawdown_pct,open_positions,gross_exposure,net_exposure
2025-01-12 07:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 07:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 08:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 09:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 10:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 11:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 12:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 13:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 14:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 15:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 16:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 17:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 18:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 19:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 20:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:15:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:20:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:25:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:30:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:35:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:40:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:45:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:50:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 21:55:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 22:00:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 22:05:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 22:10:00+00:00,1000.0,1000.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2025-01-12 22:15:00+00:00,1000.5548816201504,999.8625587003615,0.692322919788802,0.0,124.94663603491122,0.0,1,249.20094915003364,-249.20094915003364
2025-01-12 22:20:00+00:00,1000.0676080224227,999.8625587003615,0.20504932206124807,0.0,124.94663603491122,0.0004870033685094707,1,249.68822274776122,-249.68822274776122
2025-01-12 22:25:00+00:00,1000.3213805643725,999.8625587003615,0.45882186401092184,0.0,124.94663603491122,0.0002333715621873552,1,249.43445020581154,-249.43445020581154
2025-01-12 22:30:00+00:00,1000.9537338786878,999.8625587003615,1.0911751783262076,0.0,124.94663603491122,0.0,1,248.80209689149623,-248.80209689149623
2025-01-12 22:35:00+00:00,1001.9564706388195,999.8625587003615,2.0939119384579157,0.0,124.94663603491122,0.0,1,247.79936013136452,-247.79936013136452
2025-01-12 22:40:00+00:00,1001.8257034368203,999.8625587003615,1.9631447364587573,0.0,124.94663603491122,0.00013051185937832822,1,247.93012733336369,-247.93012733336369
2025-01-12 22:45:00+00:00,1002.2503008356822,1001.1713521112728,1.0789487244094396,1.3087934109112236,62.47331801745561,0.0,1,123.86768731050178,-123.86768731050178
2025-01-12 22:50:00+00:00,1002.3993136082755,1001.1713521112728,1.2279614970027724,1.3087934109112236,62.47331801745561,0.0,1,123.71867453790846,-123.71867453790846
2025-01-12 22:55:00+00:00,1003.1982729763646,1001.0339806401167,2.1642923362479047,1.3087934109112236,187.35647361385702,0.0,2,372.54865489146613,-372.54865489146613
2025-01-12 23:00:00+00:00,1004.285376602299,1001.0339806401167,3.2513959621822464,1.3087934109112236,187.35647361385702,0.0,2,371.4615512655318,-371.4615512655318
2025-01-12 23:05:00+00:00,1004.9277777066196,1001.0339806401167,3.893797066502831,1.3087934109112236,187.35647361385702,0.0,2,370.8191501612112,-370.8191501612112
2025-01-12 23:10:00+00:00,1005.465101190648,1003.6723199070279,1.7927812836201364,3.947132677822455,124.88315559640141,0.0,1,247.97352990918267,-247.97352990918267
2025-01-12 23:15:00+00:00,1005.398028161027,1003.534985320346,1.863042840681026,3.947132677822455,249.73277985275922,6.670846113069058e-05,2,497.6025168648374,-497.6025168648374
2025-01-12 23:20:00+00:00,1005.8750489067693,1004.1923423984798,1.6827065082895074,4.604489755956273,220.61453455169232,0.0,2,439.54636259509516,-439.54636259509516
2025-01-12 23:25:00+00:00,1006.7132473506896,1004.9446311527474,1.7686161979421602,5.356778510223858,187.29120205455854,0.0,2,372.8137879111749,-372.8137879111749
2025-01-12 23:30:00+00:00,1007.2372913883685,1004.9446311527474,2.2926602356209975,5.356778510223858,187.29120205455854,0.0,2,372.28974387349604,-372.28974387349604
2025-01-12 23:35:00+00:00,1007.8212723267716,1004.9446311527474,2.876641174024159,5.356778510223858,187.29120205455854,0.0,2,371.7057629350929,-371.7057629350929
2025-01-12 23:40:00+00:00,1008.1849210106274,1004.9446311527474,3.2402898578799206,5.356778510223858,187.29120205455854,0.0,2,371.34211425123715,-371.34211425123715
2025-01-12 23:45:00+00:00,1008.3701191416477,1004.9446311527474,3.425487988900216,5.356778510223858,187.29120205455854,0.0,2,371.1569161202168,-371.1569161202168
2025-01-12 23:50:00+00:00,1009.636686950064,1006.2634335626293,3.373253387434672,6.675580920105722,124.93121319961759,0.0,2,246.48917301180052,-246.48917301180052
2025-01-12 23:55:00+00:00,1009.8697906065343,1006.2634335626293,3.6063570439049863,6.675580920105722,124.93121319961759,0.0,2,246.2560693553302,-246.2560693553302
2025-01-13 00:00:00+00:00,1010.6091265877511,1009.1057058630307,1.50342072472036,9.517853220507124,62.48963540141689,0.0,1,123.47585007811342,-123.47585007811342
2025-01-13 00:05:00+00:00,1010.7535998952742,1009.1057058630307,1.6478940322434585,9.517853220507124,62.48963540141689,0.0,1,123.33137677059032,-123.33137677059032
2025-01-13 00:10:00+00:00,1010.7730536021655,1009.1057058630307,1.6673477391347602,9.517853220507124,62.48963540141689,0.0,1,123.31192306369903,-123.31192306369903
2025-01-13 00:15:00+00:00,1011.141018475627,1009.1057058630307,2.0353126125962726,9.517853220507124,62.48963540141689,0.0,1,122.94395819023751,-122.94395819023751
2025-01-13 00:20:00+00:00,1011.7673133447273,1011.7619557089126,0.005357635814629497,12.17410306638899,0.1296465464759613,0.0,1,0.2539354571372931,-0.2539354571372931
2025-01-13 00:25:00+00:00,1011.7678804665146,1011.7619557089126,0.005924757602004612,12.17410306638899,0.1296465464759613,0.0,1,0.253368335349918,-0.253368335349918
2025-01-13 00:30:00+00:00,1011.7688923948452,1011.7619557089126,0.006936685932561831,12.17410306638899,0.1296465464759613,0.0,1,0.2523564070193608,-0.2523564070193608
2025-01-13 00:35:00+00:00,1011.7689210866138,1011.7619557089126,0.006965377701175028,12.17410306638899,0.1296465464759613,0.0,1,0.2523277152507476,-0.2523277152507476
2025-01-13 00:40:00+00:00,1011.7696773863697,1011.7619557089126,0.007721677457123915,12.17410306638899,0.1296465464759613,0.0,1,0.25157141549479867,-0.25157141549479867
2025-01-13 00:45:00+00:00,1011.7703164156419,1011.7619557089126,0.008360706729278458,12.17410306638899,0.1296465464759613,0.0,1,0.25093238622264413,-0.25093238622264413
2025-01-13 00:50:00+00:00,1011.7708054744859,1011.7619557089126,0.008849765573298404,12.17410306638899,0.1296465464759613,0.0,1,0.2504433273786242,-0.2504433273786242
2025-01-13 00:55:00+00:00,1011.7713131868537,1011.7619557089126,0.00935747794107349,12.17410306638899,0.1296465464759613,0.0,1,0.24993561501084913,-0.24993561501084913
2025-01-13 01:00:00+00:00,1011.8962847134402,1011.6245121606098,0.2717725528303873,12.17410306638899,125.07832682172717,0.0,2,249.88488109062396,-249.88488109062396
2025-01-13 01:05:00+00:00,1012.4384187837906,1011.6245121606098,0.8139066231806981,12.17410306638899,125.07832682172717,0.0,2,249.34274702027363,-249.34274702027363
2025-01-13 01:10:00+00:00,1013.1246347270295,1011.6245121606098,1.5001225664196707,12.17410306638899,125.07832682172717,0.0,2,248.65653107703469,-248.65653107703469
2025-01-13 01:15:00+00:00,1013.8152617960163,1011.6245121606098,2.190749635406488,12.17410306638899,125.07832682172717,0.0,2,247.96590400804786,-247.96590400804786
2025-01-13 01:20:00+00:00,1014.4820496774722,1013.1421649929749,1.339884684497266,13.691755898754089,62.633665705544615,0.0,2,123.92744672659197,-123.92744672659197
2025-01-13 01:25:00+00:00,1014.646949041283,1013.1421649929749,1.5047840483080992,13.691755898754089,62.633665705544615,0.0,2,123.76254736278113,-123.76254736278113
2025-01-13 01:30:00+00:00,1015.1144299607021,1013.1421649929749,1.9722649677271586,13.691755898754089,62.633665705544615,0.0,2,123.29506644336207,-123.29506644336207
2025-01-13 01:35:00+00:00,1015.6489933404342,1013.1421649929749,2.5068283474592525,13.691755898754089,62.633665705544615,0.0,2,122.76050306362998,-122.76050306362998
2025-01-13 01:40:00+00:00,1016.213895087953,1016.1989479371123,0.014947150840676831,16.748538842891413,0.1296465464759613,0.0,1,0.24434594211124577,-0.24434594211124577
2025-01-13 01:45:00+00:00,1017.4215385406841,1015.9241217896483,1.497416751035746,16.748538842891413,249.9715987864638,0.0,3,498.44578082189184,-498.44578082189184
2025-01-13 01:50:00+00:00,1019.3848898482589,1015.9241217896483,3.460768058610599,16.748538842891413,249.9715987864638,0.0,3,496.482429514317,-496.482429514317
2025-01-13 01:55:00+00:00,1020.098109329839,1015.9241217896483,4.173987540190619,16.748538842891413,249.9715987864638,0.0,3,495.769210032737,-495.769210032737
2025-01-13 02:00:00+00:00,1021.8346969255252,1017.5880226580072,4.246674267518038,18.41243971125024,187.4980625002844,0.0,3,370.74945073305076,-370.74945073305076
2025-01-13 02:05:00+00:00,1022.2651747601581,1019.1524496368337,3.1127251233243856,19.97686669007675,125.10632957087114,0.0,3,247.0999340184179,-247.0999340184179
2025-01-13 02:10:00+00:00,1022.9280622458864,1019.1524496368337,3.7756126090526565,19.97686669007675,125.10632957087114,0.0,3,246.43704653268964,-246.43704653268964
2025-01-13 02:15:00+00:00,1023.5440539412506,1019.1524496368337,4.391604304416868,19.97686669007675,125.10632957087114,0.0,3,245.82105483732542,-245.82105483732542
2025-01-13 02:20:00+00:00,1024.12242115241,1019.1524496368337,4.969971515576328,19.97686669007675,125.10632957087114,0.0,3,245.24268762616595,-245.24268762616595
2025-01-13 02:25:00+00:00,1024.5766359082336,1019.1524496368337,5.424186271400002,19.97686669007675,125.10632957087114,0.0,3,244.7884728703423,-244.7884728703423
2025-01-13 02:30:00+00:00,1024.809279727365,1019.1524496368337,5.656830090531296,19.97686669007675,125.10632957087114,0.0,3,244.555829051211,-244.555829051211
2025-01-13 02:35:00+00:00,1025.1778727453843,1022.4983668411925,2.6795059041917573,23.322783894435585,62.632793284691736,0.0,2,122.58608066519172,-122.58608066519172
2025-01-13 02:40:00+00:00,1025.3582816454218,1022.4983668411925,2.8599148042293883,23.322783894435585,62.632793284691736,0.0,2,122.4056717651541,-122.4056717651541
2025-01-13 02:45:00+00:00,1025.6690755434893,1025.644181054554,0.02489448893517877,26.468598107797103,0.2039224190109834,0.0,2,0.38295034908678804,-0.38295034908678804
2025-01-13 02:50:00+00:00,1025.6704279248056,1025.644181054554,0.026246870251607116,26.468598107797103,0.2039224190109834,0.0,2,0.3815979677703597,-0.3815979677703597
2025-01-13 02:55:00+00:00,1025.671562159687,1025.644181054554,0.027381105132920504,26.468598107797103,0.2039224190109834,0.0,2,0.38046373288904634,-0.38046373288904634
